address	name	namespace	reference_count	references
EXTERNAL:000000c2	XRENGINE.EXE::?feel_touch_deny@Touch@Feel@@UAEXPAVCObject@@K@Z	XRENGINE.EXE	1	1057ce4c
EXTERNAL:000000c3	XRENGINE.EXE::?feel_touch_update@Touch@Feel@@UAEXAAU?$_vector3@M@@M@Z	XRENGINE.EXE	1	1057ce50
EXTERNAL:000000c4	XRENGINE.EXE::?Radius@CObject@@UBEMXZ	XRENGINE.EXE	1	1057ce54
EXTERNAL:000000c5	XRENGINE.EXE::?Center@CObject@@UBEXAAU?$_vector3@M@@@Z	XRENGINE.EXE	1	1057ce58
EXTERNAL:000000c6	XRENGINE.EXE::?renderable_ShadowReceive@CObject@@UAEHXZ	XRENGINE.EXE	1	1057ce5c
EXTERNAL:000000c7	XRENGINE.EXE::?renderable_ShadowGenerate@CObject@@UAEHXZ	XRENGINE.EXE	1	1057ce60
EXTERNAL:000000c8	XRENGINE.EXE::?shedule_Name@CObject@@UBE?AVshared_str@@XZ	XRENGINE.EXE	1	1057ce64
EXTERNAL:000000c9	XRENGINE.EXE::?dcast_Renderable@CObject@@UAEPAVIRenderable@@XZ	XRENGINE.EXE	1	1057ce68
EXTERNAL:000000ca	XRENGINE.EXE::?dcast_CObject@CObject@@UAEPAV1@XZ	XRENGINE.EXE	1	1057ce6c
EXTERNAL:000000cb	XRENGINE.EXE::?spatial_unregister@CObject@@UAEXXZ	XRENGINE.EXE	1	1057ce70
EXTERNAL:000000cc	XRENGINE.EXE::?spatial_register@CObject@@UAEXXZ	XRENGINE.EXE	1	1057ce74
EXTERNAL:000000cd	XRENGINE.EXE::?get_last_local_point_on_mesh@CObject@@UBE?AU?$_vector3@M@@ABU2@G@Z	XRENGINE.EXE	1	1057ce78
EXTERNAL:000000ce	XRENGINE.EXE::?get_new_local_point_on_mesh@CObject@@UBE?AU?$_vector3@M@@AAG@Z	XRENGINE.EXE	1	1057ce7c
EXTERNAL:000000cf	XRENGINE.EXE::?On_LostEntity@CObject@@UAEXXZ	XRENGINE.EXE	1	1057ce80
EXTERNAL:000000d0	XRENGINE.EXE::?On_SetEntity@CObject@@UAEXXZ	XRENGINE.EXE	1	1057ce84
EXTERNAL:000000d1	XRENGINE.EXE::?OnH_A_Independent@CObject@@UAEXXZ	XRENGINE.EXE	1	1057ce88
EXTERNAL:000000d2	XRENGINE.EXE::?OnH_A_Chield@CObject@@UAEXXZ	XRENGINE.EXE	1	1057ce8c
EXTERNAL:000000d3	XRENGINE.EXE::?ForceTransform@CObject@@UAEXABU?$_matrix@M@@@Z	XRENGINE.EXE	1	1057ce90
EXTERNAL:000000d4	XRENGINE.EXE::?net_MigrateActive@CObject@@UAEXAAVNET_Packet@@@Z	XRENGINE.EXE	1	1057ce94
EXTERNAL:000000d5	XRENGINE.EXE::?net_MigrateInactive@CObject@@UAEXAAVNET_Packet@@@Z	XRENGINE.EXE	1	1057ce98
EXTERNAL:000000d6	XRENGINE.EXE::?net_ImportInput@CObject@@UAEXAAVNET_Packet@@@Z	XRENGINE.EXE	1	1057ce9c
EXTERNAL:000000d7	XRENGINE.EXE::?physics_collision@CObject@@UAEPBUIObjectPhysicsCollision@@XZ	XRENGINE.EXE	1	1057cea0
EXTERNAL:000000d8	XRENGINE.EXE::?physics_shell@CObject@@UAEPAVIPhysicsShell@@XZ	XRENGINE.EXE	1	1057cea4
EXTERNAL:000000d9	XRENGINE.EXE::?IsRayPickable@CObject@@UBE_NW4rq_situation@collide@@@Z	XRENGINE.EXE	1	1057cea8
EXTERNAL:000000da	XRENGINE.EXE::?OType@CObject@@UBE?AW4ObjectType@1@XZ	XRENGINE.EXE	1	1057ceac
EXTERNAL:000000db	XRENGINE.EXE::?AlwaysTheCrow@CObject@@UAEHXZ	XRENGINE.EXE	1	1057ceb0
EXTERNAL:000000dc	XRENGINE.EXE::?_construct@DLL_Pure@@UAEPAV1@XZ	XRENGINE.EXE	1	1057ceb4
EXTERNAL:000000dd	XRENGINE.EXE::?net_Export@CObject@@UAEXAAVNET_Packet@@@Z	XRENGINE.EXE	1	1057ceb8
EXTERNAL:000000de	XRENGINE.EXE::?net_Import@CObject@@UAEXAAVNET_Packet@@@Z	XRENGINE.EXE	1	1057cebc
EXTERNAL:000000df	XRENGINE.EXE::?BoundingBox@CObject@@UBEABV?$_box3@M@@XZ	XRENGINE.EXE	1	1057cec0
EXTERNAL:000000e0	XRENGINE.EXE::?OnHUDDraw@CObject@@UAEXPAVCCustomHUD@@@Z	XRENGINE.EXE	1	1057cec4
EXTERNAL:000000e1	XRENGINE.EXE::?g_pGameLevel@@3PAVIGame_Level@@A	XRENGINE.EXE	1	1057cec8
EXTERNAL:000000e2	XRENGINE.EXE::?g_pGamePersistent@@3PAVIGame_Persistent@@A	XRENGINE.EXE	1	1057cecc
EXTERNAL:000000e3	XRENGINE.EXE::?TimerAsync_MMT@CRenderDevice@@QAEIXZ	XRENGINE.EXE	1	1057ced0
EXTERNAL:000000e4	XRENGINE.EXE::?is_enough_address_space_available@@YA_NXZ	XRENGINE.EXE	1	1057ced4
EXTERNAL:000000e5	XRENGINE.EXE::?pGameIni@@3PAVCInifile@@A	XRENGINE.EXE	1	1057ced8
EXTERNAL:000000e6	XRENGINE.EXE::??0CStringTable@@QAE@XZ	XRENGINE.EXE	1	1057cedc
EXTERNAL:000000e7	XRENGINE.EXE::?translate@CStringTable@@QBE?AVshared_str@@ABV2@@Z	XRENGINE.EXE	1	1057cee0
EXTERNAL:000000e8	XRENGINE.EXE::?g_dedicated_server@@3_NA	XRENGINE.EXE	1	1057cee4
EXTERNAL:000000e9	XRENGINE.EXE::?Out@CGameFont@@QAAXMMPBDZZ	XRENGINE.EXE	1	1057cee8
EXTERNAL:000000ea	XRENGINE.EXE::?OnRender@CGameFont@@QAEXXZ	XRENGINE.EXE	1	1057ceec
EXTERNAL:000000eb	XRENGINE.EXE::?setVisible@CObject@@QAEXHH@Z	XRENGINE.EXE	1	1057cef0
EXTERNAL:000000ec	XRENGINE.EXE::?setEnabled@CObject@@QAEXH@Z	XRENGINE.EXE	1	1057cef4
EXTERNAL:000000ed	XRENGINE.EXE::??0IInputReceiver@@QAE@XZ	XRENGINE.EXE	1	1057cef8
EXTERNAL:000000ee	XRENGINE.EXE::??1Touch@Feel@@UAE@XZ	XRENGINE.EXE	1	1057cefc
EXTERNAL:000000ef	XRENGINE.EXE::?AddCamEffector@CCameraManager@@QAEPAVCEffectorCam@@PAV2@@Z	XRENGINE.EXE	1	1057cf00
EXTERNAL:000000f0	XRENGINE.EXE::?GetCamEffector@CCameraManager@@QAEPAVCEffectorCam@@W4ECamEffectorType@@@Z	XRENGINE.EXE	1	1057cf04
EXTERNAL:000000f1	XRENGINE.EXE::?RemoveCamEffector@CCameraManager@@QAEXW4ECamEffectorType@@@Z	XRENGINE.EXE	1	1057cf08
EXTERNAL:000000f2	XRENGINE.EXE::?camera_Matrix@CCameraManager@@QBEXAAU?$_matrix@M@@@Z	XRENGINE.EXE	1	1057cf0c
EXTERNAL:000000f3	XRENGINE.EXE::??0Sound@Feel@@QAE@XZ	XRENGINE.EXE	1	1057cf10
EXTERNAL:000000f4	XRENGINE.EXE::?OnDeactivate@CCameraBase@@UAEXXZ	XRENGINE.EXE	1	1057cf14
EXTERNAL:000000f5	XRENGINE.EXE::?Get@CCameraBase@@UAEXAAU?$_vector3@M@@00@Z	XRENGINE.EXE	1	1057cf18
EXTERNAL:000000f6	XRENGINE.EXE::?Set@CCameraBase@@UAEXABU?$_vector3@M@@00@Z	XRENGINE.EXE	1	1057cf1c
EXTERNAL:000000f7	XRENGINE.EXE::?Set@CCameraBase@@UAEXMMM@Z	XRENGINE.EXE	1	1057cf20
EXTERNAL:000000f8	XRENGINE.EXE::?CheckLimRoll@CCameraBase@@UAEMXZ	XRENGINE.EXE	1	1057cf24
EXTERNAL:000000f9	XRENGINE.EXE::?CheckLimPitch@CCameraBase@@UAEMXZ	XRENGINE.EXE	1	1057cf28
EXTERNAL:000000fa	XRENGINE.EXE::?CheckLimYaw@CCameraBase@@UAEMXZ	XRENGINE.EXE	1	1057cf2c
EXTERNAL:000000fb	XRENGINE.EXE::?IR_OnTextInput@IInputReceiver@@UAEXPBD@Z	XRENGINE.EXE	1	1057cf30
EXTERNAL:000000fc	XRENGINE.EXE::?IR_OnMouseStop@IInputReceiver@@UAEXHH@Z	XRENGINE.EXE	1	1057cf34
EXTERNAL:000000fd	XRENGINE.EXE::?IR_OnMouseHold@IInputReceiver@@UAEXH@Z	XRENGINE.EXE	1	1057cf38
EXTERNAL:000000fe	XRENGINE.EXE::?IR_OnMouseRelease@IInputReceiver@@UAEXH@Z	XRENGINE.EXE	1	1057cf3c
EXTERNAL:000000ff	XRENGINE.EXE::?IR_OnMousePress@IInputReceiver@@UAEXH@Z	XRENGINE.EXE	1	1057cf40
EXTERNAL:00000100	XRENGINE.EXE::?IR_OnDeactivate@IInputReceiver@@UAEXXZ	XRENGINE.EXE	1	1057cf44
EXTERNAL:00000101	XRENGINE.EXE::?IR_OnActivate@IInputReceiver@@UAEXXZ	XRENGINE.EXE	1	1057cf48
EXTERNAL:00000102	XRENGINE.EXE::?IR_Release@IInputReceiver@@UAEXXZ	XRENGINE.EXE	1	1057cf4c
EXTERNAL:00000103	XRENGINE.EXE::?IR_Capture@IInputReceiver@@UAEXXZ	XRENGINE.EXE	1	1057cf50
EXTERNAL:00000104	XRENGINE.EXE::?psHUD_Flags@@3U?$_flags@I@@A	XRENGINE.EXE	1	1057cf54
EXTERNAL:00000105	XRENGINE.EXE::?g_hud@@3PAVCCustomHUD@@A	XRENGINE.EXE	1	1057cf58
EXTERNAL:00000106	XRENGINE.EXE::?UpdateFromCamera@CCameraManager@@QAEXPBVCCameraBase@@@Z	XRENGINE.EXE	1	1057cf5c
EXTERNAL:00000107	XRENGINE.EXE::?ApplyDevice@CCameraManager@@QAEXM@Z	XRENGINE.EXE	1	1057cf60
EXTERNAL:00000108	XRENGINE.EXE::?GetPPEffector@CCameraManager@@QAEPAVCEffectorPP@@W4EEffectorPPType@@@Z	XRENGINE.EXE	1	1057cf64
EXTERNAL:00000109	XRENGINE.EXE::?GetMaterialByIdx@CGameMtlLibrary@@QAEPAUSGameMtl@@G@Z	XRENGINE.EXE	1	1057cf68
EXTERNAL:0000010a	XRENGINE.EXE::?GMLib@@3VCGameMtlLibrary@@A	XRENGINE.EXE	1	1057cf6c
EXTERNAL:0000010b	XRENGINE.EXE::?shedule_register@ISheduled@@QAEXXZ	XRENGINE.EXE	1	1057cf70
EXTERNAL:0000010c	XRENGINE.EXE::?shedule_unregister@ISheduled@@QAEXXZ	XRENGINE.EXE	1	1057cf74
EXTERNAL:0000010d	XRENGINE.EXE::?cNameVisual_set@CObject@@QAEXVshared_str@@@Z	XRENGINE.EXE	1	1057cf78
EXTERNAL:0000010e	XRENGINE.EXE::??0SCamEffectorInfo@@QAE@XZ	XRENGINE.EXE	1	1057cf7c
EXTERNAL:0000010f	XRENGINE.EXE::??4SCamEffectorInfo@@QAEAAU0@ABU0@@Z	XRENGINE.EXE	1	1057cf80
EXTERNAL:00000110	XRENGINE.EXE::?UpdateCamEffectors@CCameraManager@@MAEXXZ	XRENGINE.EXE	1	1057cf84
EXTERNAL:00000111	XRENGINE.EXE::?ProcessCameraEffector@CCameraManager@@MAE_NPAVCEffectorCam@@@Z	XRENGINE.EXE	1	1057cf88
EXTERNAL:00000112	XRENGINE.EXE::?AddPPEffector@CCameraManager@@QAEPAVCEffectorPP@@PAV2@@Z	XRENGINE.EXE	1	1057cf8c
EXTERNAL:00000113	XRENGINE.EXE::?RemovePPEffector@CCameraManager@@QAEXW4EEffectorPPType@@@Z	XRENGINE.EXE	1	1057cf90
EXTERNAL:00000114	XRENGINE.EXE::??0CEffectorCam@@QAE@W4ECamEffectorType@@M@Z	XRENGINE.EXE	1	1057cf94
EXTERNAL:00000115	XRENGINE.EXE::??0CEffectorCam@@QAE@XZ	XRENGINE.EXE	1	1057cf98
EXTERNAL:00000116	XRENGINE.EXE::??1CEffectorCam@@UAE@XZ	XRENGINE.EXE	1	1057cf9c
EXTERNAL:00000117	XRENGINE.EXE::?ProcessCam@CEffectorCam@@UAEHAAUSCamEffectorInfo@@@Z	XRENGINE.EXE	1	1057cfa0
EXTERNAL:00000118	XRENGINE.EXE::??0CObjectAnimator@@QAE@XZ	XRENGINE.EXE	1	1057cfa4
EXTERNAL:00000119	XRENGINE.EXE::??1CObjectAnimator@@UAE@XZ	XRENGINE.EXE	1	1057cfa8
EXTERNAL:0000011a	XRENGINE.EXE::?Load@CObjectAnimator@@QAEXPBD@Z	XRENGINE.EXE	1	1057cfac
EXTERNAL:0000011b	XRENGINE.EXE::?Play@CObjectAnimator@@QAEPAVCOMotion@@_NPBD@Z	XRENGINE.EXE	1	1057cfb0
EXTERNAL:0000011c	XRENGINE.EXE::?GetLength@CObjectAnimator@@QAEMXZ	XRENGINE.EXE	1	1057cfb4
EXTERNAL:0000011d	XRENGINE.EXE::?Update@CObjectAnimator@@QAEXM@Z	XRENGINE.EXE	1	1057cfb8
EXTERNAL:0000011e	XRENGINE.EXE::?Valid@CEffectorCam@@UAEHXZ	XRENGINE.EXE	1	1057cfbc
EXTERNAL:0000011f	XRENGINE.EXE::?StartFade@CEffectorCam@@UAEXXZ	XRENGINE.EXE	1	1057cfc0
EXTERNAL:00000120	XRENGINE.EXE::?ProcessIfInvalid@CEffectorCam@@UAEXAAUSCamEffectorInfo@@@Z	XRENGINE.EXE	1	1057cfc4
EXTERNAL:00000121	XRENGINE.EXE::?AllowProcessingIfInvalid@CEffectorCam@@UAEHXZ	XRENGINE.EXE	1	1057cfc8
EXTERNAL:00000122	XRENGINE.EXE::?AbsolutePositioning@CEffectorCam@@UAE_NXZ	XRENGINE.EXE	1	1057cfcc
EXTERNAL:00000123	XRENGINE.EXE::??0CCF_Skeleton@@QAE@PAVCObject@@@Z	XRENGINE.EXE	1	1057cfd0
EXTERNAL:00000124	XRENGINE.EXE::??1CCF_Skeleton@@UAE@XZ	XRENGINE.EXE	1	1057cfd4
EXTERNAL:00000125	XRENGINE.EXE::?_RayQuery@CCF_Skeleton@@UAEHABUray_defs@collide@@AAVrq_results@3@@Z	XRENGINE.EXE	1	1057cfd8
EXTERNAL:00000126	XRENGINE.EXE::?iGetAsyncKeyState@CInput@@QAEHH@Z	XRENGINE.EXE	1	1057cfdc
EXTERNAL:00000127	XRENGINE.EXE::?pInput@@3PAVCInput@@A	XRENGINE.EXE	1	1057cfe0
EXTERNAL:00000128	XRENGINE.EXE::?psMouseSens@@3MA	XRENGINE.EXE	1	1057cfe4
EXTERNAL:00000129	XRENGINE.EXE::?psMouseSensScale@@3MA	XRENGINE.EXE	1	1057cfe8
EXTERNAL:0000012a	XRENGINE.EXE::?psMouseInvert@@3U?$_flags@I@@A	XRENGINE.EXE	1	1057cfec
EXTERNAL:0000012b	XRENGINE.EXE::?psControllerStickSens@@3MA	XRENGINE.EXE	1	1057cff0
EXTERNAL:0000012c	XRENGINE.EXE::?psControllerStickSensScale@@3MA	XRENGINE.EXE	1	1057cff4
EXTERNAL:0000012d	XRENGINE.EXE::?psControllerSensorSens@@3MA	XRENGINE.EXE	1	1057cff8
EXTERNAL:0000012e	XRENGINE.EXE::?psControllerInvertY@@3U?$_flags@I@@A	XRENGINE.EXE	1	1057cffc
EXTERNAL:0000012f	XRENGINE.EXE::?H_SetParent@CObject@@QAEPAV1@PAV1@_N@Z	XRENGINE.EXE	1	1057d000
EXTERNAL:00000130	XRENGINE.EXE::?FindObjectByName@CObjectList@@QAEPAVCObject@@PBD@Z	XRENGINE.EXE	1	1057d004
EXTERNAL:00000131	XRENGINE.EXE::?SetEntity@IGame_Level@@QAEXPAVCObject@@@Z	XRENGINE.EXE	1	1057d008
EXTERNAL:00000132	XRENGINE.EXE::?psCamInert@@3MA	XRENGINE.EXE	1	1057d00c
EXTERNAL:00000133	XRENGINE.EXE::?renderable_ROS@IRenderable@@QAEPAVIRender_ObjectSpecific@@XZ	XRENGINE.EXE	1	1057d010
EXTERNAL:00000134	XRENGINE.EXE::?Register@CSheduler@@QAEXPAVISheduled@@H@Z	XRENGINE.EXE	1	1057d014
EXTERNAL:00000135	XRENGINE.EXE::?Unregister@CSheduler@@QAEXPAVISheduled@@@Z	XRENGINE.EXE	1	1057d018
EXTERNAL:00000136	XRENGINE.EXE::?processing_activate@CObject@@QAEXXZ	XRENGINE.EXE	1	1057d01c
EXTERNAL:00000137	XRENGINE.EXE::?processing_deactivate@CObject@@QAEXXZ	XRENGINE.EXE	1	1057d020
EXTERNAL:00000138	XRENGINE.EXE::?get_param@CBoneInstance@@QAEMI@Z	XRENGINE.EXE	1	1057d024
EXTERNAL:00000139	XRENGINE.EXE::??1CStatGraph@@QAE@XZ	XRENGINE.EXE	1	1057d028
EXTERNAL:0000013a	XRENGINE.EXE::??0CCameraManager@@QAE@_N@Z	XRENGINE.EXE	1	1057d02c
EXTERNAL:0000013b	XRENGINE.EXE::??1CCameraManager@@UAE@XZ	XRENGINE.EXE	1	1057d030
EXTERNAL:0000013c	XRENGINE.EXE::?UpdatePPEffectors@CCameraManager@@MAEXXZ	XRENGINE.EXE	1	1057d034
EXTERNAL:0000013d	XRENGINE.EXE::?Engine@@3VCEngine@@A	XRENGINE.EXE	1	1057d038
EXTERNAL:0000013e	XRENGINE.EXE::?H_Root@CObject@@QAEPAV1@XZ	XRENGINE.EXE	1	1057d03c
EXTERNAL:0000013f	XRENGINE.EXE::?RequestCamEffectorId@CCameraManager@@QAE?AW4ECamEffectorType@@XZ	XRENGINE.EXE	1	1057d040
EXTERNAL:00000140	XRENGINE.EXE::?feel_touch_new@Touch@Feel@@UAEXPAVCObject@@@Z	XRENGINE.EXE	1	1057d044
EXTERNAL:00000141	XRENGINE.EXE::??0SPPInfo@@QAE@XZ	XRENGINE.EXE	1	1057d048
EXTERNAL:00000142	XRENGINE.EXE::??1SPPInfo@@QAE@XZ	XRENGINE.EXE	1	1057d04c
EXTERNAL:00000143	XRENGINE.EXE::??1CCC_String@@UAE@XZ	XRENGINE.EXE	1	1057d050
EXTERNAL:00000144	XRENGINE.EXE::?lerp@SPPInfo@@QAEAAU1@ABU1@0M@Z	XRENGINE.EXE	1	1057d054
EXTERNAL:00000145	XRENGINE.EXE::??4SPPInfo@@QAEAAU0@ABU0@@Z	XRENGINE.EXE	1	1057d058
EXTERNAL:00000146	XRENGINE.EXE::??0CEffectorPP@@QAE@W4EEffectorPPType@@M_N@Z	XRENGINE.EXE	1	1057d05c
EXTERNAL:00000147	XRENGINE.EXE::??1CEffectorPP@@UAE@XZ	XRENGINE.EXE	1	1057d060
EXTERNAL:00000148	XRENGINE.EXE::?Process@CEffectorPP@@UAEHAAUSPPInfo@@@Z	XRENGINE.EXE	1	1057d064
EXTERNAL:00000149	XRENGINE.EXE::?Valid@CEffectorPP@@UAEHXZ	XRENGINE.EXE	1	1057d068
EXTERNAL:0000014a	XRENGINE.EXE::?Stop@CEffectorPP@@UAEXM@Z	XRENGINE.EXE	1	1057d06c
EXTERNAL:0000014b	XRENGINE.EXE::?pp_identity@@3USPPInfo@@A	XRENGINE.EXE	1	1057d070
EXTERNAL:0000014c	XRENGINE.EXE::?feel_vision_get@Vision@Feel@@QAEXAAV?$vector@PAVCObject@@V?$xalloc@PAVCObject@@@@@std@@@Z	XRENGINE.EXE	1	1057d074
EXTERNAL:0000014d	XRENGINE.EXE::?RequestPPEffectorId@CCameraManager@@QAE?AW4EEffectorPPType@@XZ	XRENGINE.EXE	1	1057d078
EXTERNAL:0000014e	XRENGINE.EXE::?MakeMeCrow@CObject@@QAEXXZ	XRENGINE.EXE	1	1057d07c
EXTERNAL:0000014f	XRENGINE.EXE::?GetMaterialPair@CGameMtlLibrary@@QAEPAUSGameMtlPair@@GG@Z	XRENGINE.EXE	1	1057d080
EXTERNAL:00000150	XRENGINE.EXE::?setDestroy@CObject@@QAEXH@Z	XRENGINE.EXE	1	1057d084
EXTERNAL:00000151	XRENGINE.EXE::?Paused@CRenderDevice@@QAEHXZ	XRENGINE.EXE	1	1057d088
EXTERNAL:00000152	XRENGINE.EXE::?Update@CCameraManager@@QAEXABU?$_vector3@M@@00MMMI@Z	XRENGINE.EXE	1	1057d08c
EXTERNAL:00000153	XRENGINE.EXE::?Level_ID@CApplication@@QAEHPBD0_N@Z	XRENGINE.EXE	1	1057d090
EXTERNAL:00000154	XRENGINE.EXE::?pApp@@3PAVCApplication@@A	XRENGINE.EXE	1	1057d094
EXTERNAL:00000155	XRENGINE.EXE::??0ISheduled@@QAE@XZ	XRENGINE.EXE	1	1057d098
EXTERNAL:00000156	XRENGINE.EXE::??1ISheduled@@UAE@XZ	XRENGINE.EXE	1	1057d09c
EXTERNAL:00000157	XRENGINE.EXE::?shedule_Update@ISheduled@@UAEXI@Z	XRENGINE.EXE	1	1057d0a0
EXTERNAL:00000158	XRENGINE.EXE::?StopAtEnd@CMotionDef@@QAE_NXZ	XRENGINE.EXE	1	1057d0a4
EXTERNAL:00000159	XRENGINE.EXE::?_get@?$resptr_base@VIRender_Light@@@@QBEPAVIRender_Light@@XZ	XRENGINE.EXE	1	1057d0a8
EXTERNAL:0000015a	XRENGINE.EXE::?OutSetI@CGameFont@@QAEXMM@Z	XRENGINE.EXE	1	1057d0ac
EXTERNAL:0000015b	XRENGINE.EXE::?OutNext@CGameFont@@QAAXPBDZZ	XRENGINE.EXE	1	1057d0b0
EXTERNAL:0000015c	XRENGINE.EXE::?OutSkip@CGameFont@@QAEXM@Z	XRENGINE.EXE	1	1057d0b4
EXTERNAL:0000015d	XRENGINE.EXE::??0DLL_Pure@@QAE@XZ	XRENGINE.EXE	1	1057d0b8
EXTERNAL:0000015e	XRENGINE.EXE::??1DLL_Pure@@UAE@XZ	XRENGINE.EXE	1	1057d0bc
EXTERNAL:0000015f	XRENGINE.EXE::??0ICollidable@@QAE@XZ	XRENGINE.EXE	1	1057d0c0
EXTERNAL:00000160	XRENGINE.EXE::??1ICollidable@@UAE@XZ	XRENGINE.EXE	1	1057d0c4
EXTERNAL:00000161	XRENGINE.EXE::?Visual@CObject@@QBEPAVIRenderVisual@@XZ	XRENGINE.EXE	1	1057d0c8
EXTERNAL:00000162	XRENGINE.EXE::?getVisible@CObject@@QBEHXZ	XRENGINE.EXE	1	1057d0cc
EXTERNAL:00000163	XRENGINE.EXE::?getEnabled@CObject@@QBEHXZ	XRENGINE.EXE	1	1057d0d0
EXTERNAL:00000164	XRENGINE.EXE::?o_count@CObjectList@@QAEIXZ	XRENGINE.EXE	1	1057d0d4
EXTERNAL:00000165	XRENGINE.EXE::?o_get_by_iterator@CObjectList@@QAEPAVCObject@@I@Z	XRENGINE.EXE	1	1057d0d8
EXTERNAL:00000166	XRENGINE.EXE::??0CCameraBase@@QAE@PAVCObject@@I@Z	XRENGINE.EXE	1	1057d0dc
EXTERNAL:00000167	XRENGINE.EXE::??1CCameraBase@@UAE@XZ	XRENGINE.EXE	1	1057d0e0
EXTERNAL:00000168	XRENGINE.EXE::?Load@CCameraBase@@UAEXPBD@Z	XRENGINE.EXE	1	1057d0e4
EXTERNAL:00000169	XRENGINE.EXE::?PositionReached@CCameraBase@@UAE_NM@Z	XRENGINE.EXE	1	1057d0e8
EXTERNAL:0000016a	XRENGINE.EXE::?psCamSlideInert@@3MA	XRENGINE.EXE	1	1057d0ec
EXTERNAL:0000016b	XRENGINE.EXE::?_dec@?$resptr_base@VIRender_Glow@@@@IAEXXZ	XRENGINE.EXE	1	1057d0f0
EXTERNAL:0000016c	XRENGINE.EXE::?GetMaterialIdx@CGameMtlLibrary@@QAEGPBD@Z	XRENGINE.EXE	1	1057d0f4
EXTERNAL:0000016d	XRENGINE.EXE::?Pause@CRenderDevice@@QAEXHHHPBD@Z	XRENGINE.EXE	1	1057d0f8
EXTERNAL:0000016e	XRENGINE.EXE::?setMaxFramerate@CRenderDevice@@QAEXH@Z	XRENGINE.EXE	1	1057d0fc
EXTERNAL:0000016f	XRENGINE.EXE::?AddCommand@CConsole@@QAEXPAVIConsole_Command@@@Z	XRENGINE.EXE	1	1057d100
EXTERNAL:00000170	XRENGINE.EXE::?Execute@CConsole@@QAEXPBD@Z	XRENGINE.EXE	1	1057d104
EXTERNAL:00000171	XRENGINE.EXE::?EQ@IConsole_Command@@IAE_NPBD0@Z	XRENGINE.EXE	1	1057d108
EXTERNAL:00000172	XRENGINE.EXE::??0IConsole_Command@@QAE@PBD@Z	XRENGINE.EXE	1	1057d10c
EXTERNAL:00000173	XRENGINE.EXE::??1IConsole_Command@@UAE@XZ	XRENGINE.EXE	1	1057d110
EXTERNAL:00000174	XRENGINE.EXE::?InvalidSyntax@IConsole_Command@@QAEXXZ	XRENGINE.EXE	1	1057d114
EXTERNAL:00000175	XRENGINE.EXE::?add_LRU_to_tips@IConsole_Command@@QAEXAAV?$vector@Vshared_str@@V?$xalloc@Vshared_str@@@@@std@@@Z	XRENGINE.EXE	1	1057d118
EXTERNAL:00000176	XRENGINE.EXE::??0CCC_Mask@@QAE@PBDPAU?$_flags@I@@I@Z	XRENGINE.EXE	1	1057d11c
EXTERNAL:00000177	XRENGINE.EXE::?Execute@CCC_Mask@@UAEXPBD@Z	XRENGINE.EXE	1	1057d120
EXTERNAL:00000178	XRENGINE.EXE::??1CCC_Mask@@UAE@XZ	XRENGINE.EXE	1	1057d124
EXTERNAL:00000179	XRENGINE.EXE::??0CCC_Token@@QAE@PBDPAIPAUxr_token@@@Z	XRENGINE.EXE	1	1057d128
EXTERNAL:0000017a	XRENGINE.EXE::?Execute@CCC_Token@@UAEXPBD@Z	XRENGINE.EXE	1	1057d12c
EXTERNAL:0000017b	XRENGINE.EXE::??1CCC_Token@@UAE@XZ	XRENGINE.EXE	1	1057d130
EXTERNAL:0000017c	XRENGINE.EXE::??0CCC_Float@@QAE@PBDPAMMM@Z	XRENGINE.EXE	1	1057d134
EXTERNAL:0000017d	XRENGINE.EXE::?Execute@CCC_Float@@UAEXPBD@Z	XRENGINE.EXE	1	1057d138
EXTERNAL:0000017e	XRENGINE.EXE::??1CCC_Float@@UAE@XZ	XRENGINE.EXE	1	1057d13c
EXTERNAL:0000017f	XRENGINE.EXE::??0CCC_Integer@@QAE@PBDPAHHH@Z	XRENGINE.EXE	1	1057d140
EXTERNAL:00000180	XRENGINE.EXE::?Execute@CCC_Integer@@UAEXPBD@Z	XRENGINE.EXE	1	1057d144
EXTERNAL:00000181	XRENGINE.EXE::??1CCC_Integer@@UAE@XZ	XRENGINE.EXE	1	1057d148
EXTERNAL:00000182	XRENGINE.EXE::??0IEventReceiver@@QAE@XZ	XRENGINE.EXE	1	1057d14c
EXTERNAL:00000183	XRENGINE.EXE::?net_Unregister@CObjectList@@QAEXPAVCObject@@@Z	XRENGINE.EXE	1	1057d150
EXTERNAL:00000184	XRENGINE.EXE::?net_Register@CObjectList@@QAEXPAVCObject@@@Z	XRENGINE.EXE	1	1057d154
EXTERNAL:00000185	XRENGINE.EXE::?OnH_B_Independent@CObject@@UAEX_N@Z	XRENGINE.EXE	1	1057d158
EXTERNAL:00000186	XRENGINE.EXE::?OnH_B_Chield@CObject@@UAEXXZ	XRENGINE.EXE	1	1057d15c
EXTERNAL:00000187	XRENGINE.EXE::?net_Destroy@CObject@@UAEXXZ	XRENGINE.EXE	1	1057d160
EXTERNAL:00000188	XRENGINE.EXE::?net_Spawn@CObject@@UAEHPAVCSE_Abstract@@@Z	XRENGINE.EXE	1	1057d164
EXTERNAL:00000189	XRENGINE.EXE::?UpdateCL@CObject@@UAEXXZ	XRENGINE.EXE	1	1057d168
